Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
UnkRM,28,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403,0.3250403
UnkRM,29,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043,0.31589043
UnkRM,30,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735,0.30968735
UnkRM,31,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534,0.3030534
UnkRM,32,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803,0.29939803
UnkRM,33,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054,0.2960054
UnkRM,34,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033,0.29334033
UnkRM,35,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162,0.28999162
UnkRM,36,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594,0.28775594
UnkRM,37,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894,0.2857894
UnkRM,38,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227,0.28452227
UnkRM,39,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172,0.2841172
UnkRM,40,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908,0.28418908
UnkRM,41,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586,0.28429586
UnkRM,42,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066,0.28496066
UnkRM,43,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834,0.28535834
UnkRM,44,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313,0.28590313
UnkRM,45,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676,0.28647676
UnkRM,46,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033,0.28691033
UnkRM,47,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104,0.28728104
UnkRM,48,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427,0.28804427
UnkRM,49,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676,0.28906676
UnkRM,50,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681,0.2901681
UnkRM,51,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605,0.29139605
